sofascore_id,name,position,nationality,age,height,market_value,team,league
984095,Alessio Furlanetto,G,Italy,,191.0,52000.0,Lazio,Serie A
1099296,Mateo Pellegrino,F,Argentina,,192.0,9700000.0,Parma,Serie A
1092081,Matija Frigan,F,Croatia,,184.0,8199999.0,Parma,Serie A
1004790,Jacob Ondrejka,F,Sweden,,180.0,8500000.0,Parma,Serie A
965009,Gaetano Oristanio,F,Italy,,174.0,5400000.0,Parma,Serie A
1486729,Nesta Elphege,F,France,,196.0,460000.0,Parma,Serie A
1423452,Daniel Mikołajewski,F,Poland,,184.0,485000.0,Parma,Serie A
856065,Pontus Almqvist,F,Sweden,,183.0,1900000.0,Parma,Serie A
1459459,Benjamin Cremaschi,M,USA,,180.0,4900000.0,Parma,Serie A
934384,Adrián Bernabé,M,Spain,,170.0,14100000.0,Parma,Serie A
877201,Gabriel Strefezza,M,Brazil,,168.0,7600000.0,Parma,Serie A
876259,Hans Nicolussi Caviglia,M,Italy,,184.0,7200000.0,Parma,Serie A
1110136,Mandela Keita,M,Belgium,,180.0,10900000.0,Parma,Serie A
1086199,Franco Carboni,M,Argentina,,190.0,945000.0,Parma,Serie A
1201388,Christian Ordoñez,M,Argentina,,177.0,7100000.0,Parma,Serie A
957921,Oliver Sørensen,M,Denmark,,184.0,7700000.0,Parma,Serie A
895868,Nahuel Estévez,M,Argentina,,183.0,1400000.0,Parma,Serie A
1516324,Mariano Troilo,D,Argentina,,194.0,5500000.0,Parma,Serie A
984527,Abdoulaye Ndiaye,D,Senegal,,195.0,6300000.0,Parma,Serie A
928103,Enrico Del Prato,D,Italy,,183.0,6600000.0,Parma,Serie A
1155423,Alessandro Circati,D,Australia,,190.0,8700000.0,Parma,Serie A
891346,Emanuele Valeri,D,Italy,,180.0,2900000.0,Parma,Serie A
958517,Lautaro Valenti,D,Argentina,,188.0,1600000.0,Parma,Serie A
1963449,Sascha Britschgi,D,Switzerland,,182.0,6500000.0,Parma,Serie A
905351,Zion Suzuki,G,Japan,,189.0,21000000.0,Parma,Serie A
990411,Edoardo Corvi,G,Italy,,183.0,720000.0,Parma,Serie A
1002428,Filippo Rinaldi,G,Italy,,188.0,310000.0,Parma,Serie A
1142606,Semih Kılıçsoy,F,Türkiye,,178.0,10600000.0,Cagliari,Serie A
965008,Sebastiano Esposito,F,Italy,,186.0,8199999.0,Cagliari,Serie A
220223,Andrea Belotti,F,Italy,,181.0,1400000.0,Cagliari,Serie A
132704,Leonardo Pavoletti,F,Italy,,188.0,640000.0,Cagliari,Serie A
979479,Gennaro Borrelli,F,Italy,,194.0,2900000.0,Cagliari,Serie A
975811,Mattia Felici,F,Italy,,180.0,2900000.0,Cagliari,Serie A
1615784,Yael Trepy,F,France,,191.0,1400000.0,Cagliari,Serie A
1397736,Marco Palestra,M,Italy,,186.0,26000000.0,Cagliari,Serie A
105905,Ibrahim Sulemana,M,Ghana,,180.0,5800000.0,Cagliari,Serie A
869795,Michael Folorunsho,M,Italy,,190.0,5500000.0,Cagliari,Serie A
902019,Gianluca Gaetano,M,Italy,,183.0,3900000.0,Cagliari,Serie A
928777,Michel Adopo,M,France,,187.0,5800000.0,Cagliari,Serie A
369866,Luca Mazzitelli,M,Italy,,180.0,1500000.0,Cagliari,Serie A
1910527,Joseph Liteta,M,Zambia,,175.0,2200000.0,Cagliari,Serie A
328109,Alessandro Deiola,M,Italy,,189.0,1500000.0,Cagliari,Serie A
1464187,Agustín Albarracín,M,Uruguay,,174.0,1900000.0,Cagliari,Serie A
360396,Yerry Mina,D,Colombia,,195.0,2800000.0,Cagliari,Serie A
1485391,Juan Rodríguez,D,Uruguay,,190.0,4700000.0,Cagliari,Serie A
964153,Adam Obert,D,Slovakia,,186.0,3600000.0,Cagliari,Serie A
945448,Zé Pedro,D,Portugal,,187.0,2600000.0,Cagliari,Serie A
927304,Gabriele Zappa,D,Italy,,183.0,3900000.0,Cagliari,Serie A
870211,Alberto Dossena,D,Italy,,195.0,6500000.0,Cagliari,Serie A
1123175,Riyad Idrissi,D,Italy,,182.0,2600000.0,Cagliari,Serie A
1469998,Othniël Raterink,D,Netherlands,,189.0,465000.0,Cagliari,Serie A
947954,Elia Caprile,G,Italy,,191.0,14100000.0,Cagliari,Serie A
363380,Alen Sherri,G,Albania,,196.0,970000.0,Cagliari,Serie A
992605,Giuseppe Ciocci,G,Italy,,190.0,105000.0,Cagliari,Serie A
341143,Giovanni Simeone,F,Argentina,,179.0,5200000.0,Torino,Serie A
856737,Zakaria Aboukhlal,F,Morocco,,179.0,9800000.0,Torino,Serie A
38162,Duván Zapata,F,Colombia,,189.0,3100000.0,Torino,Serie A
826026,Sandro Kulenović,F,Croatia,,191.0,3900000.0,Torino,Serie A
773409,Che Adams,F,Scotland,,175.0,8199999.0,Torino,Serie A
1493157,Alieu Njie,F,Sweden,,185.0,2400000.0,Torino,Serie A
1016788,Cesare Casadei,M,Italy,,192.0,14500000.0,Torino,Serie A
357596,Nikola Vlašić,M,Croatia,,178.0,9300000.0,Torino,Serie A
877371,Ivan Ilić,M,Serbia,,185.0,9700000.0,Torino,Serie A
1030829,Gvidas Gineitis,M,Lithuania,,191.0,5000000.0,Torino,Serie A
907667,Faustino Anjorin,M,England,,186.0,5200000.0,Torino,Serie A
233826,Valentino Lazaro,M,Austria,,180.0,3800000.0,Torino,Serie A
1142612,Emirhan İlkhan,M,Türkiye,,175.0,1600000.0,Torino,Serie A
1111640,Matteo Prati,M,Italy,,182.0,5400000.0,Torino,Serie A
934409,Marcus Pedersen,M,Norway,,178.0,3300000.0,Torino,Serie A
1592970,Sergiu Perciun,M,Moldova,,180.0,1600000.0,Torino,Serie A
1154617,Zanos Savva,M,Cyprus,,188.0,210000.0,Torino,Serie A
339909,Guillermo Maripán,D,Chile,,193.0,3700000.0,Torino,Serie A
1142692,Rafael Obrador,D,Spain,,181.0,2100000.0,Torino,Serie A
122848,Cristiano Biraghi,D,Italy,,184.0,1300000.0,Torino,Serie A
1089453,Saúl Coco,D,Equatorial Guinea,,188.0,9300000.0,Torino,Serie A
840414,Ardian Ismajli,D,Albania,,188.0,5600000.0,Torino,Serie A
1101751,Saba Sazonov,D,Georgia,,194.0,1300000.0,Torino,Serie A
1165371,Luca Marianucci,D,Italy,,186.0,8000000.0,Torino,Serie A
941179,Niels Nkounkou,D,France,,184.0,3800000.0,Torino,Serie A
848279,Enzo Ebosse,D,Cameroon,,185.0,1500000.0,Torino,Serie A
139235,Adrien Tameze,D,France,,182.0,1800000.0,Torino,Serie A
1084846,Franco Israel,G,Uruguay,,189.0,3700000.0,Torino,Serie A
259281,Alberto Paleari,G,Italy,,192.0,1000000.0,Torino,Serie A
1519010,Lapo Siviero,G,Italy,,195.0,280000.0,Torino,Serie A
930191,Lorenzo Colombo,F,Italy,,183.0,6600000.0,Genoa,Serie A
1093695,Vitinha,F,Portugal,,183.0,8400000.0,Genoa,Serie A
280439,Maxwel Cornet,F,Côte d'Ivoire,,179.0,4500000.0,Genoa,Serie A
888219,Junior Messias,F,Brazil,,179.0,1200000.0,Genoa,Serie A
309156,Caleb Ekuban,F,Ghana,,182.0,1200000.0,Genoa,Serie A
1613917,Jeff Ekhator,F,Italy,,188.0,7500000.0,Genoa,Serie A
195850,Ruslan Malinovskyi,M,Ukraine,,181.0,2600000.0,Genoa,Serie A
1012172,Tommaso Baldanzi,M,Italy,,170.0,9400000.0,Genoa,Serie A
918440,Morten Frendrup,M,Denmark,,178.0,17200000.0,Genoa,Serie A
978301,Jean Onana,M,Cameroon,,189.0,1400000.0,Genoa,Serie A
1511706,Alexsandro Amorim,M,Brazil,,177.0,2700000.0,Genoa,Serie A
933203,Mikael Ellertsson,M,Iceland,,182.0,3300000.0,Genoa,Serie A
970998,Patrizio Masini,M,Italy,,182.0,6300000.0,Genoa,Serie A
889785,Johan Vásquez,D,Mexico,,185.0,12200000.0,Genoa,Serie A
879746,Leo Østigård,D,Norway,,182.0,11000000.0,Genoa,Serie A
1087514,Brooke Norton-Cuffy,D,England,,181.0,16500000.0,Genoa,Serie A
797286,Aarón Martín,D,Spain,,180.0,6800000.0,Genoa,Serie A
1435226,Nils Zätterström,D,Sweden,,192.0,2900000.0,Genoa,Serie A
1404639,Sebastian Otoa,D,Denmark,,198.0,2700000.0,Genoa,Serie A
1068885,Alessandro Marcandalli,D,Italy,,190.0,2600000.0,Genoa,Serie A
184421,Stefano Sabelli,D,Italy,,179.0,1400000.0,Genoa,Serie A
556696,Justin Bijlow,G,Netherlands,,190.0,4099999.0,Genoa,Serie A
98059,Nicola Leali,G,Italy,,193.0,1400000.0,Genoa,Serie A
137773,Benjamin Siegrist,G,Switzerland,,194.0,630000.0,Genoa,Serie A
595572,Daniele Sommariva,G,Italy,,186.0,110000.0,Genoa,Serie A
1425153,Ernestas Lysionok,G,Lithuania,,190.0,210000.0,Genoa,Serie A
835601,Moise Kean,F,Italy,,183.0,46000000.0,Fiorentina,Serie A
804909,Albert Guðmundsson,F,Iceland,,178.0,11800000.0,Fiorentina,Serie A
958982,Roberto Piccoli,F,Italy,,190.0,17000000.0,Fiorentina,Serie A
1012179,Jacopo Fazzini,F,Italy,,178.0,8700000.0,Fiorentina,Serie A
862223,Manor Solomon,M,Israel,,167.0,8700000.0,Fiorentina,Serie A
901850,Nicolò Fagioli,M,Italy,,178.0,12900000.0,Fiorentina,Serie A
807400,Abdelhamid Sabiri,M,Morocco,,186.0,1600000.0,Fiorentina,Serie A
822518,Dodô,M,Brazil,,166.0,19500000.0,Fiorentina,Serie A
377118,Robin Gosens,M,Germany,,183.0,6200000.0,Fiorentina,Serie A
548178,Rolando Mandragora,M,Italy,,183.0,9500000.0,Fiorentina,Serie A
1114422,Cher Ndour,M,Italy,,190.0,4700000.0,Fiorentina,Serie A
1067204,Giovanni Fabbian,M,Italy,,186.0,9300000.0,Fiorentina,Serie A
829570,Jack Harrison,M,England,,175.0,10800000.0,Fiorentina,Serie A
928800,Marco Brescianini,M,Italy,,188.0,7000000.0,Fiorentina,Serie A
1526934,Niccolò Fortini,M,Italy,,185.0,10900000.0,Fiorentina,Serie A
914691,Tariq Lamptey,D,Ghana,,165.0,7300000.0,Fiorentina,Serie A
847467,Marin Pongračić,D,Croatia,,193.0,6800000.0,Fiorentina,Serie A
1542041,Eman Košpo,D,Bosnia & Herzegovina,,191.0,1600000.0,Fiorentina,Serie A
139273,Daniele Rugani,D,Italy,,188.0,2100000.0,Fiorentina,Serie A
1210848,Pietro Comuzzo,D,Italy,,185.0,24000000.0,Fiorentina,Serie A
893998,Luca Ranieri,D,Italy,,187.0,7200000.0,Fiorentina,Serie A
972886,Fabiano Parisi,D,Italy,,178.0,4099999.0,Fiorentina,Serie A
1499054,Luís Balbo,D,Venezuela,,177.0,105000.0,Fiorentina,Serie A
1526933,Eddy Kouadio,D,Italy,,191.0,2700000.0,Fiorentina,Serie A
936510,Dimo Krastev,D,Bulgaria,,195.0,53000.0,Fiorentina,Serie A
69378,David De Gea,G,Spain,,192.0,3300000.0,Fiorentina,Serie A
860306,Oliver Christensen,G,Denmark,,190.0,1400000.0,Fiorentina,Serie A
139272,Luca Lezzerini,G,Italy,,195.0,365000.0,Fiorentina,Serie A
1416231,Pietro Leonardelli,G,Italy,,189.0,135000.0,Fiorentina,Serie A
173827,Jamie Vardy,F,England,,178.0,970000.0,Cremonese,Serie A
333261,Antonio Sanabria,F,Paraguay,,181.0,2300000.0,Cremonese,Serie A
1029456,Faris Moumbagna,F,Cameroon,,185.0,5200000.0,Cremonese,Serie A
284363,Federico Bonazzoli,F,Italy,,182.0,2300000.0,Cremonese,Serie A
831290,David Okereke,F,Nigeria,,182.0,1600000.0,Cremonese,Serie A
76132,Milan Đurić,F,Bosnia & Herzegovina,,199.0,1100000.0,Cremonese,Serie A
1000366,Warren Bondo,M,France,,177.0,8100000.0,Cremonese,Serie A
1100354,Romano Floriani Mussolini,M,Italy,,188.0,2600000.0,Cremonese,Serie A
849274,Youssef Maleh,M,Morocco,,177.0,1000000.0,Cremonese,Serie A
869888,Alessio Zerbin,M,Italy,,182.0,2400000.0,Cremonese,Serie A
318645,Jari Vandeputte,M,Belgium,,174.0,4200000.0,Cremonese,Serie A
895592,Martín Payero,M,Argentina,,182.0,5800000.0,Cremonese,Serie A
280991,Morten Thorsby,M,Norway,,189.0,3300000.0,Cremonese,Serie A
814589,Giuseppe Pezzella,M,Italy,,187.0,2600000.0,Cremonese,Serie A
993389,Tommaso Barbieri,M,Italy,,181.0,3900000.0,Cremonese,Serie A
839925,Michele Collocolo,M,Italy,,188.0,2900000.0,Cremonese,Serie A
186845,Alberto Grassi,M,Italy,,183.0,1600000.0,Cremonese,Serie A
1002564,Mikayil Faye,D,Senegal,,183.0,5600000.0,Cremonese,Serie A
1034303,Filippo Terracciano,D,Italy,,181.0,4600000.0,Cremonese,Serie A
786175,Federico Baschirotto,D,Italy,,187.0,3900000.0,Cremonese,Serie A
352736,Sebastiano Luperto,D,Italy,,191.0,3900000.0,Cremonese,Serie A
158037,Matteo Bianchetti,D,Italy,,189.0,880000.0,Cremonese,Serie A
1424353,Francesco Folino,D,Italy,,192.0,760000.0,Cremonese,Serie A
139410,Federico Ceccherini,D,Italy,,187.0,415000.0,Cremonese,Serie A
318603,Emil Audero,G,Indonesia,,190.0,3100000.0,Cremonese,Serie A
1141168,Lapo Nava,G,Italy,,189.0,97000.0,Cremonese,Serie A
43970,Marco Silvestri,G,Italy,,191.0,525000.0,Cremonese,Serie A
1520771,Francesco Camarda,F,Italy,,189.0,15500000.0,Lecce,Serie A
917485,Walid Cheddira,F,Morocco,,187.0,2100000.0,Lecce,Serie A
893640,Riccardo Sottil,F,Italy,,180.0,3600000.0,Lecce,Serie A
1029748,Nikola Štulić,F,Serbia,,188.0,4099999.0,Lecce,Serie A
984998,Santiago Pierotti,F,Argentina,,189.0,3700000.0,Lecce,Serie A
978327,Konan N'Dri,F,Côte d'Ivoire,,174.0,1500000.0,Lecce,Serie A
911350,Lameck Banda,M,Zambia,,165.0,2900000.0,Lecce,Serie A
804621,Lassana Coulibaly,M,Mali,,183.0,2600000.0,Lecce,Serie A
966929,Filip Marchwiński,M,Poland,,185.0,2600000.0,Lecce,Serie A
1142149,Medon Berisha,M,Albania,,186.0,5800000.0,Lecce,Serie A
1019125,Omri Gandelman,M,Israel,,188.0,4600000.0,Lecce,Serie A
841977,Ylber Ramadani,M,Albania,,185.0,2000000.0,Lecce,Serie A
1175854,Oumar Ngom,M,Mauritania,,184.0,550000.0,Lecce,Serie A
1130662,Sadik Fofana,M,Togo,,192.0,570000.0,Lecce,Serie A
886628,Þórir Jóhann Helgason,M,Iceland,,187.0,2200000.0,Lecce,Serie A
1157382,Alex Sala,M,Spain,,185.0,1500000.0,Lecce,Serie A
1651825,Tiago Gabriel,D,Portugal,,194.0,14600000.0,Lecce,Serie A
1090374,Kialonda Gaspar,D,Angola,,193.0,3300000.0,Lecce,Serie A
1801193,Matías Pérez,D,Chile,,190.0,470000.0,Lecce,Serie A
945616,Antonino Gallo,D,Italy,,183.0,3600000.0,Lecce,Serie A
1002045,Danilo Veiga,D,Portugal,,183.0,1900000.0,Lecce,Serie A
1014287,Jamil Siebert,D,Germany,,193.0,3600000.0,Lecce,Serie A
981470,Corrie Ndaba,D,Ireland,,188.0,955000.0,Lecce,Serie A
1392819,Gaby Jean,D,France,,191.0,1900000.0,Lecce,Serie A
256667,Wladimiro Falcone,G,Italy,,195.0,3600000.0,Lecce,Serie A
845024,Christian Früchtl,G,Germany,,193.0,1000000.0,Lecce,Serie A
999192,Jasper Samooja,G,Finland,,189.0,73000.0,Lecce,Serie A
996919,Samuel Iling Junior,F,England,,182.0,9700000.0,Pisa,Serie A
1152386,Rafiu Durosinmi,F,Nigeria,,192.0,7100000.0,Pisa,Serie A
887275,Matteo Tramoni,F,France,,175.0,6200000.0,Pisa,Serie A
1184248,Henrik Wendel Meister,F,Denmark,,191.0,4700000.0,Pisa,Serie A
346948,Stefano Moreo,F,Italy,,191.0,1600000.0,Pisa,Serie A
959003,Filip Stojilković,F,Switzerland,,186.0,3200000.0,Pisa,Serie A
47743,Juan Cuadrado,M,Colombia,,179.0,950000.0,Pisa,Serie A
1459764,Lorran,M,Brazil,,180.0,6900000.0,Pisa,Serie A
1125917,Felipe Loyola,M,Chile,,177.0,7800000.0,Pisa,Serie A
1525367,Ebenezer Akinsanmiro,M,Nigeria,,184.0,6200000.0,Pisa,Serie A
857480,Calvin Stengs,M,Netherlands,,187.0,6400000.0,Pisa,Serie A
851222,Mehdi Léris,M,Algeria,,186.0,2100000.0,Pisa,Serie A
797596,Marius Marin,M,Romania,,182.0,2800000.0,Pisa,Serie A
850891,Michel Aebischer,M,Switzerland,,182.0,4700000.0,Pisa,Serie A
1210995,Isak Vural,M,Türkiye,,190.0,5200000.0,Pisa,Serie A
826326,Idrissa Touré,M,Germany,,187.0,5800000.0,Pisa,Serie A
1174457,Samuele Angori,M,Italy,,184.0,4800000.0,Pisa,Serie A
997583,Malthe Højholt,M,Denmark,,182.0,1200000.0,Pisa,Serie A
970778,Gabriele Piccinini,M,Italy,,184.0,4099999.0,Pisa,Serie A
3041,Raúl Albiol,D,Spain,,190.0,760000.0,Pisa,Serie A
1152943,Rosen Bozhinov,D,Bulgaria,,195.0,2300000.0,Pisa,Serie A
911355,Simone Canestrelli,D,Italy,,192.0,7200000.0,Pisa,Serie A
1494096,Francesco Coppola,D,Italy,,195.0,2400000.0,Pisa,Serie A
116666,Antonio Caracciolo,D,Italy,,185.0,470000.0,Pisa,Serie A
284367,Arturo Calabresi,D,Italy,,186.0,725000.0,Pisa,Serie A
1922473,Daniel Denoon,D,Switzerland,,187.0,455000.0,Pisa,Serie A
814876,Adrian Šemper,G,Croatia,,192.0,3300000.0,Pisa,Serie A
284349,Simone Scuffet,G,Italy,,193.0,910000.0,Pisa,Serie A
150611,Nícolas,G,Brazil,,190.0,110000.0,Pisa,Serie A
2467621,Matteo Luppichini,G,Italy,,188.0,,Pisa,Serie A
1217613,Gift Orban,F,Nigeria,,178.0,8900000.0,Hellas Verona,Serie A
964154,Tomáš Suslov,F,Slovakia,,175.0,4800000.0,Hellas Verona,Serie A
1018179,Daniel Mosquera,F,Colombia,,180.0,2300000.0,Hellas Verona,Serie A
1022204,Amin Sarr,F,Sweden,,190.0,3300000.0,Hellas Verona,Serie A
1471239,Isaac,F,Brazil,,181.0,765000.0,Hellas Verona,Serie A
983601,Kieron Bowie,F,Scotland,,190.0,2900000.0,Hellas Verona,Serie A
1474846,Junior Ajayi,F,Nigeria,,183.0,310000.0,Hellas Verona,Serie A
1103488,Rafik Belghali,M,Algeria,,177.0,7200000.0,Hellas Verona,Serie A
868958,Mutassim Al-Musrati,M,Libya,,189.0,6500000.0,Hellas Verona,Serie A
897594,Domagoj Bradarić,M,Croatia,,178.0,2700000.0,Hellas Verona,Serie A
972523,Cheikh Niasse,M,Senegal,,188.0,2300000.0,Hellas Verona,Serie A
915812,Abdou Harroui,M,Morocco,,181.0,1900000.0,Hellas Verona,Serie A
575852,Sandi Lovrić,M,Slovenia,,180.0,5800000.0,Hellas Verona,Serie A
800408,Suat Serdar,M,Germany,,183.0,4099999.0,Hellas Verona,Serie A
287057,Roberto Gagliardini,M,Italy,,188.0,1300000.0,Hellas Verona,Serie A
837080,Antoine Bernede,M,France,,177.0,3400000.0,Hellas Verona,Serie A
164511,Jean-Daniel Akpa Akpro,M,Côte d'Ivoire,,180.0,515000.0,Hellas Verona,Serie A
846148,Victor Nelsson,D,Denmark,,187.0,8000000.0,Hellas Verona,Serie A
1116570,Nicolás Valentini,D,Argentina,,184.0,5200000.0,Hellas Verona,Serie A
976025,Armel Bella-Kotchap,D,Germany,,190.0,7200000.0,Hellas Verona,Serie A
844480,Pol Lirola,D,Spain,,183.0,1800000.0,Hellas Verona,Serie A
1133236,Tobias Slotsager,D,Denmark,,190.0,2100000.0,Hellas Verona,Serie A
874812,Martin Frese,D,Denmark,,179.0,2700000.0,Hellas Verona,Serie A
906963,Andrias Edmundsson,D,Faroe Islands,,193.0,825000.0,Hellas Verona,Serie A
1945133,Fallou Cham,D,Gambia,,185.0,920000.0,Hellas Verona,Serie A
998830,Daniel Oyegoke,D,England,,188.0,465000.0,Hellas Verona,Serie A
253391,Lorenzo Montipò,G,Italy,,191.0,1900000.0,Hellas Verona,Serie A
253369,Simone Perilli,G,Italy,,195.0,375000.0,Hellas Verona,Serie A
1137380,Giacomo Toniolo,G,Italy,,192.0,78000.0,Hellas Verona,Serie A
2026440,Arthur Rampineli Borghi,G,Brazil,,194.0,52000.0,Hellas Verona,Serie A
818244,Ousmane Dembélé,F,France,,178.0,97000000.0,Paris Saint-Germain,Ligue 1
889259,Khvicha Kvaratskhelia,F,Georgia,,183.0,93000000.0,Paris Saint-Germain,Ligue 1
1154605,Désiré Doué,F,France,,181.0,93000000.0,Paris Saint-Germain,Ligue 1
1590918,Ibrahim Mbaye,F,Senegal,,175.0,24000000.0,Paris Saint-Germain,Ligue 1
996952,Bradley Barcola,F,France,,182.0,68000000.0,Paris Saint-Germain,Ligue 1
934510,Gonçalo Ramos,F,Portugal,,185.0,32000000.0,Paris Saint-Germain,Ligue 1
1861665,Quentin Ndjantou,F,France,,182.0,7400000.0,Paris Saint-Germain,Ligue 1
1926085,Dro Fernández,M,Spain,,182.0,9700000.0,Paris Saint-Germain,Ligue 1
902029,Vitinha,M,Portugal,,172.0,102000000.0,Paris Saint-Germain,Ligue 1
1190933,João Neves,M,Portugal,,174.0,116000000.0,Paris Saint-Germain,Ligue 1
784655,Fabián Ruiz,M,Spain,,189.0,39000000.0,Paris Saint-Germain,Ligue 1
1473491,Senny Mayulu,M,France,,183.0,38000000.0,Paris Saint-Germain,Ligue 1
917087,Kang-in Lee,M,South Korea,,173.0,27000000.0,Paris Saint-Germain,Ligue 1
1142672,Warren Zaïre-Emery,M,France,,178.0,49000000.0,Paris Saint-Germain,Ligue 1
814594,Achraf Hakimi,D,Morocco,,181.0,82000000.0,Paris Saint-Germain,Ligue 1
989768,Nuno Mendes,D,Portugal,,180.0,72000000.0,Paris Saint-Germain,Ligue 1
155995,Marquinhos,D,Brazil,,183.0,29000000.0,Paris Saint-Germain,Ligue 1
979480,Willian Pacho,D,Ecuador,,187.0,66000000.0,Paris Saint-Germain,Ligue 1
1108441,Lucas Beraldo,D,Brazil,,182.0,18500000.0,Paris Saint-Germain,Ligue 1
1023567,Ilya Zabarnyi,D,Ukraine,,189.0,46000000.0,Paris Saint-Germain,Ligue 1
352370,Lucas Hernández,D,France,,183.0,21000000.0,Paris Saint-Germain,Ligue 1
996953,Lucas Chevalier,G,France,,188.0,36000000.0,Paris Saint-Germain,Ligue 1
800749,Matvey Safonov,G,Russia,,191.0,15900000.0,Paris Saint-Germain,Ligue 1
1524396,Renato Marin,G,Italy,,194.0,485000.0,Paris Saint-Germain,Ligue 1
347010,Allan Saint-Maximin,F,France,,173.0,10700000.0,RC Lens,Ligue 1
148824,Florian Thauvin,F,France,,179.0,5200000.0,RC Lens,Ligue 1
795228,Odsonne Édouard,F,France,,187.0,7600000.0,RC Lens,Ligue 1
1029018,Abdallah Sima,F,Senegal,,188.0,3900000.0,RC Lens,Ligue 1
227862,Wesley Saïd,F,France,,171.0,4200000.0,RC Lens,Ligue 1
788921,Florian Sotoca,F,France,,187.0,1600000.0,RC Lens,Ligue 1
1545376,Rayan Fofana,F,France,,180.0,5200000.0,RC Lens,Ligue 1
822708,Amadou Haidara,M,Mali,,174.0,5800000.0,RC Lens,Ligue 1
1064697,Mamadou Sangare,M,Mali,,181.0,14600000.0,RC Lens,Ligue 1
1423504,Andrija Bulatovic,M,Montenegro,,180.0,1600000.0,RC Lens,Ligue 1
231946,Adrien Thomasson,M,France,,177.0,4800000.0,RC Lens,Ligue 1
1426222,Fode Sylla,M,France,,189.0,1100000.0,RC Lens,Ligue 1
579576,Ruben Aguilar,M,France,,172.0,3300000.0,RC Lens,Ligue 1
1545297,Anthony Bermont,M,France,,187.0,1100000.0,RC Lens,Ligue 1
174975,Arthur Masuaku,D,DR Congo,,179.0,2400000.0,RC Lens,Ligue 1
966849,Saud Abdulhamid,D,Saudi Arabia,,178.0,2800000.0,RC Lens,Ligue 1
1408080,Ismaelo Ganiou,D,Burkina Faso,,185.0,2900000.0,RC Lens,Ligue 1
826203,Malang Sarr,D,France,,182.0,10600000.0,RC Lens,Ligue 1
1099117,Samson Baidoo,D,Austria,,190.0,12400000.0,RC Lens,Ligue 1
1399503,Nidal Čelik,D,Bosnia & Herzegovina,,192.0,915000.0,RC Lens,Ligue 1
787827,Matthieu Udol,D,France,,178.0,4800000.0,RC Lens,Ligue 1
369650,Jonathan Gradit,D,France,,180.0,2900000.0,RC Lens,Ligue 1
1546405,Kyllian Antonio,D,France,,183.0,235000.0,RC Lens,Ligue 1
1387161,Robin Risser,G,France,,193.0,10400000.0,RC Lens,Ligue 1
1961639,Ilan Jourdren,G,France,,185.0,,RC Lens,Ligue 1
123226,Mathieu Gorgelin,G,France,,187.0,260000.0,RC Lens,Ligue 1
14841,Régis Gurtner,G,France,,183.0,95000.0,RC Lens,Ligue 1
1174937,Endrick,F,Brazil,,173.0,26000000.0,Olympique Lyonnais,Ligue 1
1202024,Ernest Nuamah,F,Ghana,,178.0,11500000.0,Olympique Lyonnais,Ligue 1
829296,Roman Yaremchuk,F,Ukraine,,191.0,2300000.0,Olympique Lyonnais,Ligue 1
957604,Pavel Šulc,F,Czechia,,177.0,12400000.0,Olympique Lyonnais,Ligue 1
1215906,Afonso Moreira,F,Portugal,,175.0,4600000.0,Olympique Lyonnais,Ligue 1
1861678,Enzo Molebe,F,France,,178.0,,Olympique Lyonnais,Ligue 1
979118,Tyler Morton,M,England,,185.0,18700000.0,Olympique Lyonnais,Ligue 1
1195784,Malick Fofana,M,Belgium,,169.0,29000000.0,Olympique Lyonnais,Ligue 1
2127096,Khalis Merah,M,France,,178.0,,Olympique Lyonnais,Ligue 1
343067,Corentin Tolisso,M,France,,181.0,13200000.0,Olympique Lyonnais,Ligue 1
123228,Rachid Ghezzal,M,Algeria,,182.0,735000.0,Olympique Lyonnais,Ligue 1
1195782,Noah Nartey,M,Denmark,,180.0,7500000.0,Olympique Lyonnais,Ligue 1
793988,Orel Mangala,M,Belgium,,178.0,9600000.0,Olympique Lyonnais,Ligue 1
1000175,Adam Karabec,M,Czechia,,186.0,7600000.0,Olympique Lyonnais,Ligue 1
1022084,Tanner Tessmann,M,USA,,187.0,11500000.0,Olympique Lyonnais,Ligue 1
1961628,Rémi Himbert,M,France,,178.0,,Olympique Lyonnais,Ligue 1
1545023,Mathys de Carvalho,M,Portugal,,183.0,,Olympique Lyonnais,Ligue 1
1961884,Tiago Goncalves,M,France,,,47000.0,Olympique Lyonnais,Ligue 1
158243,Nicolás Tagliafico,D,Argentina,,172.0,4800000.0,Olympique Lyonnais,Ligue 1
758168,Moussa Niakhaté,D,Senegal,,190.0,14600000.0,Olympique Lyonnais,Ligue 1
973838,Abner Vinícius,D,Brazil,,181.0,6400000.0,Olympique Lyonnais,Ligue 1
1937750,Noham Kamara,D,France,,183.0,960000.0,Olympique Lyonnais,Ligue 1
1014540,Ruben Kluivert,D,Netherlands,,187.0,2400000.0,Olympique Lyonnais,Ligue 1
352768,Ainsley Maitland-Niles,D,England,,178.0,10900000.0,Olympique Lyonnais,Ligue 1
152813,Clinton Mata,D,Angola,,180.0,3100000.0,Olympique Lyonnais,Ligue 1
1126845,Achraf Laaziri,D,Morocco,,177.0,460000.0,Olympique Lyonnais,Ligue 1
356352,Hans Hateboer,D,Netherlands,,185.0,1900000.0,Olympique Lyonnais,Ligue 1
